_id,body_color,body_status,body_type,brand,engine,fuel_consumption,fuel_type,mileage,model,price,volume,year
62c022865ac6166d04f2a372,نوک مدادی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,96000,ceratoir,830000000,2,2017
62c022085ac6166d04f29b5a,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,105000,ceratoir,830000000,2,2017
62c0202a5ac6166d04f274cd,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,115000,ceratoir,830000000,2,2017
62c0231c5ac6166d04f2afa7,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,90000,ceratoir,835000000,2,2017
62c021995ac6166d04f292f4,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,69000,ceratoir,840000000,2,2017
62c021135ac6166d04f288a7,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,860000,ceratoir,840000000,2,2017
62c021ab5ac6166d04f2946d,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,79000,ceratoir,845000000,2,2017
62c021e35ac6166d04f298d2,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,83000,ceratoir,845000000,2,2017
62c021845ac6166d04f2915e,خاکستری,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,90000,ceratoir,845000000,2,2017
62c022085ac6166d04f29b59,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,39000,ceratoir,850000000,2,2017
62c023b35ac6166d04f2bb96,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,48000,ceratoir,850000000,2,2017
62c022a25ac6166d04f2a5cf,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,53000,ceratoir,850000000,2,2017
62c020c25ac6166d04f281fc,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,70700,ceratoir,850000000,2,2017
62c021b65ac6166d04f29536,خاکستری,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,71000,ceratoir,850000000,2,2017
62c021235ac6166d04f28a16,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,76000,ceratoir,850000000,2,2017
62c020af5ac6166d04f2806f,سفید,صافکاری بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,79000,ceratoir,850000000,2,2017
62c020865ac6166d04f27ca5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,90000,ceratoir,850000000,2,2017
62c022995ac6166d04f2a52f,سفید,صافکاری بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,102000,ceratoir,850000000,2,2017
62c0235e5ac6166d04f2b4db,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,105000,ceratoir,850000000,2,2017
62c023a85ac6166d04f2babc,سرمه ای,بدون رنگ,suv,renault,4 سیلندر ,8.2,بنزینی,48900,duster,850000000,2,2017
62c020d55ac6166d04f28394,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,71000,ceratoir,854000000,2,2017
62c020855ac6166d04f27c9e,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,70000,ceratoir,855000000,2,2017
62c0237e5ac6166d04f2b766,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,85000,ceratoir,855000000,2,2017
62c022de5ac6166d04f2aa93,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,54000,ceratoir,857000000,2,2017
62c020325ac6166d04f27591,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,46000,ceratoir,860000000,2,2017
62c022f25ac6166d04f2ac36,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,60000,ceratoir,860000000,2,2017
62c020cf5ac6166d04f2832a,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,62000,ceratoir,860000000,2,2017
62c022c05ac6166d04f2a82b,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,87000,ceratoir,860000000,2,2017
62c021575ac6166d04f28ddd,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,95000,ceratoir,860000000,2,2017
62c0206d5ac6166d04f27a81,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,102000,ceratoir,860000000,2,2017
62c021515ac6166d04f28d63,سفید,چند لکه رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,110000,3sedan,865000000,2,2017
62c023285ac6166d04f2b064,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,90000,ceratoir,865000000,2,2017
62c0209e5ac6166d04f27ec8,خاکستری,بدون رنگ,suv,renault,4 سیلندر ,8.2,بنزینی,68000,duster,865000000,2,2017
62c020bb5ac6166d04f28163,خاکستری,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,70000,ceratoir,867000000,2,2017
62c020bb5ac6166d04f28160,خاکستری,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,71000,ceratoir,867000000,2,2017
62c020435ac6166d04f276f5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,56000,ceratoir,870000000,2,2017
62c021a85ac6166d04f29432,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,57000,ceratoir,870000000,2,2017
62c022225ac6166d04f29d39,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,59000,ceratoir,870000000,2,2017
62c021fe5ac6166d04f29abc,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,52000,ceratoir,875000000,2,2017
62c020fd5ac6166d04f286e9,خاکستری,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,70000,ceratoir,875000000,2,2017
62c020fd5ac6166d04f286f3,خاکستری,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,70000,ceratoir,875000000,2,2017
62c020745ac6166d04f27b0b,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,55000,ceratoir,880000000,2,2017
62c021615ac6166d04f28e90,مشکی,دو درب رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,39000,duster,880000000,2,2017
62c0227d5ac6166d04f2a2c5,سفید,بدون رنگ,suv,renault,4 سیلندر ,8.2,بنزینی,46000,duster,880000000,2,2017
62c023a15ac6166d04f2ba23,آبی,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,63000,duster,880000000,2,2017
62c0235a5ac6166d04f2b46d,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,36019,ceratoir,900000000,2,2017
62c0239e5ac6166d04f2b9df,سفید,بدون رنگ,suv,renault,4 سیلندر ,8.2,بنزینی,47000,duster,900000000,2,2017
62c0202c5ac6166d04f274e9,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,53000,ceratoir,910000000,2,2017
62c022f35ac6166d04f2ac3f,آبی,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,179000,duster,920000000,2,2017
62c0229f5ac6166d04f2a582,خاکستری,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,108000,duster,930000000,2,2017
62c020af5ac6166d04f28075,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,12000,ceratoir,950000000,2,2017
62c022e65ac6166d04f2ab42,قهوه ای,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,120000,duster,950000000,2,2017
62c020ad5ac6166d04f28034,خاکستری,بدون رنگ,passenger_car,renault,4 سیلندر ,7.7,بنزینی,42000,fluence,950000000,2,2017
62c0209a5ac6166d04f27e77,نقره ای,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,132000,duster,960000000,2,2017
62c0209c5ac6166d04f27eae,نقره ای,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,132000,duster,960000000,2,2017
62c021795ac6166d04f29089,سفید,بدون رنگ,passenger_car,renault,4 سیلندر ,7.7,بنزینی,112000,fluence,960000000,2,2017
62c0202c5ac6166d04f274eb,گیلاسی,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,135000,duster,970000000,2,2017
62c0228d5ac6166d04f2a415,سفید,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,66000,duster,975000000,2,2017
62c022945ac6166d04f2a4ab,مشکی,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,73000,duster,980000000,2,2017
62c021e85ac6166d04f2993c,سفید,بدون رنگ,suv,renault,4 سیلندر ,8.2,بنزینی,26134,duster,990000000,2,2017
62c021ea5ac6166d04f2993d,سفید,بدون رنگ,suv,renault,4 سیلندر ,8.2,بنزینی,26134,duster,990000000,2,2017
62c022be5ac6166d04f2a80f,سفید,یک لکه رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,83000,3sedan,995000000,2,2017
62c020bf5ac6166d04f281b9,سفید,یک لکه رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,73100,3sedan,1000000000,2,2017
62c023565ac6166d04f2b42c,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,100000,3sedan,1000000000,2,2017
62c022955ac6166d04f2a4cf,مشکی,بدون رنگ,passenger_car,renault,4 سیلندر ,7.7,بنزینی,90000,fluence,1000000000,2,2017
62c022955ac6166d04f2a4d2,مشکی,بدون رنگ,passenger_car,renault,4 سیلندر ,7.7,بنزینی,90000,fluence,1000000000,2,2017
62c020d75ac6166d04f283ce,مشکی,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,56500,3sedan,1013000000,2,2017
62c021645ac6166d04f28eb3,سرمه ای,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,115000,duster,1020000000,2,2017
62c0228b5ac6166d04f2a403,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,74000,3sedan,1040000000,2,2017
62c020b65ac6166d04f28113,سفید,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,63000,duster,1045000000,2,2017
62c023285ac6166d04f2b061,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,65000,3sedan,1050000000,2,2017
62c022815ac6166d04f2a314,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,70000,3sedan,1050000000,2,2017
62c021255ac6166d04f28a31,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,73000,3sedan,1050000000,2,2017
62c0233d5ac6166d04f2b24b,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,80000,3sedan,1050000000,2,2017
62c0209f5ac6166d04f27ee5,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,135000,3sedan,1050000000,2,2017
62c021505ac6166d04f28d3c,مشکی,بدون رنگ,suv,renault,4 سیلندر ,8.9,بنزینی,40000,duster,1050000000,2,2017
62c0202f5ac6166d04f27554,سفید,گلگیر رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,73000,3sedan,1060000000,2,2017
62c0231d5ac6166d04f2afd6,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,74000,3sedan,1060000000,2,2017
62c020255ac6166d04f274aa,مشکی,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,77000,3sedan,1060000000,2,2017
62c023045ac6166d04f2adb2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,90000,3sedan,1060000000,2,2017
62c021c95ac6166d04f296d2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,65000,3sedan,1070000000,2,2017
62c021da5ac6166d04f29812,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,75000,3sedan,1070000000,2,2017
62c020c15ac6166d04f281d7,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,80000,3sedan,1070000000,2,2017
62c021a35ac6166d04f293b7,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,70000,3sedan,1080000000,2,2017
62c021845ac6166d04f29152,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,77500,3sedan,1080000000,2,2017
62c023155ac6166d04f2af13,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,80000,3sedan,1080000000,2,2017
62c0231f5ac6166d04f2afe7,سربی,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,90000,3sedan,1080000000,2,2017
62c021545ac6166d04f28d8d,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,95000,3sedan,1080000000,2,2017
62c0233b5ac6166d04f2b200,سربی,یک لکه رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,54000,3sedan,1085000000,2,2017
62c023715ac6166d04f2b686,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,42000,3sedan,1090000000,2,2017
62c0224b5ac6166d04f29fef,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,63000,3sedan,1090000000,2,2017
62c021775ac6166d04f2905a,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,72000,3sedan,1090000000,2,2017
62c022a45ac6166d04f2a5f9,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,28000,3sedan,1100000000,2,2017
62c020375ac6166d04f27609,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,62000,3sedan,1100000000,2,2017
62c021b45ac6166d04f2950e,خاکستری,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,66000,3sedan,1100000000,2,2017
62c0202e5ac6166d04f27540,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,66000,3sedan,1100000000,2,2017
62c0202f5ac6166d04f27545,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,66000,3sedan,1100000000,2,2017
62c022005ac6166d04f29ad3,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,70000,3sedan,1100000000,2,2017
62c020cf5ac6166d04f28332,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,72000,3sedan,1100000000,2,2017
62c020cc5ac6166d04f282cd,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,75000,3sedan,1100000000,2,2017
62c022af5ac6166d04f2a6df,نقره ای,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,80000,3sedan,1100000000,2,2017
62c021f25ac6166d04f299dd,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,84000,3sedan,1100000000,2,2017
62c0229d5ac6166d04f2a561,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,100000,3sedan,1100000000,2,2017
62c021a55ac6166d04f293f2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,126000,3sedan,1100000000,2,2017
62c021715ac6166d04f28fcd,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,50000,3sedan,1110000000,2,2017
62c021715ac6166d04f28fd2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,50500,3sedan,1110000000,2,2017
62c020855ac6166d04f27c88,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,45000,3sedan,1125000000,2,2017
62c020885ac6166d04f27cf1,مشکی,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,33000,3sedan,1130000000,2,2017
62c021995ac6166d04f292f2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,13000,3sedan,1150000000,2,2017
62c022bc5ac6166d04f2a7e5,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,14000,3sedan,1150000000,2,2017
62c022245ac6166d04f29d67,سربی,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,15400,3sedan,1180000000,2,2017
62c0204a5ac6166d04f2776c,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,10000,3sedan,1200000000,2,2017
62c0239e5ac6166d04f2b9e0,سفید,یک لکه رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,38000,cerato,1200000000,2,2017
62c020fd5ac6166d04f286d7,سفید,یک لکه رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,90000,cerato,1200000000,2,2017
62c020735ac6166d04f27afb,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,100000,cerato,1230000000,2,2017
62c022475ac6166d04f29f98,مشکی,صافکاری بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,83000,cerato,1250000000,2,2017
62c021da5ac6166d04f29829,مشکی,یک درب رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,88000,cerato,1250000000,2,2017
62c0224b5ac6166d04f2a000,سفید صدفی,صافکاری بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,100000,cerato,1270000000,2,2017
62c020b15ac6166d04f28094,بژ,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,100000,elantra,1270000000,2,2017
62c021495ac6166d04f28cc1,آبی,بدون رنگ,crossover,mitsubishi,4 سیلندر ,8.4,بنزینی,70000,asx,1300000000,2,2017
62c0217b5ac6166d04f29092,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,60000,cerato,1300000000,2,2017
62c021e45ac6166d04f298e9,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,70000,cerato,1300000000,2,2017
62c0207c5ac6166d04f27bcc,سفید صدفی,گلگیر تعویض,passenger_car,kia,4 سیلندر ,7.2,بنزینی,115000,cerato,1300000000,2,2017
62c021285ac6166d04f28a5b,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,53000,elantra,1300000000,2,2017
62c021b35ac6166d04f294e7,قهوه ای,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,86000,cerato,1310000000,2,2017
62c021385ac6166d04f28bd9,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,74000,cerato,1330000000,2,2017
62c023a25ac6166d04f2ba3e,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,77000,cerato,1330000000,2,2017
62c021e05ac6166d04f29891,سفید صدفی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,89000,cerato,1330000000,2,2017
62c023b05ac6166d04f2bb60,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,51000,elantra,1330000000,2,2017
62c020e15ac6166d04f284c1,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,100000,cerato,1339000000,2,2017
62c021c35ac6166d04f29637,مشکی,بدون رنگ,crossover,mitsubishi,4 سیلندر ,8.4,بنزینی,102000,asx,1340000000,2,2017
62c021a35ac6166d04f293aa,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,75000,cerato,1340000000,2,2017
62c022965ac6166d04f2a4f2,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,67000,elantra,1340000000,2,2017
62c020e35ac6166d04f284dc,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,90000,elantra,1349000000,2,2017
62c021235ac6166d04f28a03,مشکی,بدون رنگ,crossover,mitsubishi,4 سیلندر ,8.4,بنزینی,65000,asx,1350000000,2,2017
62c022dd5ac6166d04f2aa61,سفید صدفی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,32000,cerato,1350000000,2,2017
62c023185ac6166d04f2af5e,سفید صدفی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,35000,cerato,1350000000,2,2017
62c022745ac6166d04f2a243,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,74000,cerato,1350000000,2,2017
62c020485ac6166d04f27759,قهوه ای,بدون رنگ,crossover,mg,4 سیلندر توربوشارژ ,8.3,بنزینی,80000,gs,1350000000,2,2017
62c023615ac6166d04f2b50d,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,56000,cerato,1355000000,2,2017
62c021a35ac6166d04f293b8,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,60000,cerato,1360000000,2,2017
62c0208c5ac6166d04f27d24,سفید صدفی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,75000,cerato,1360000000,2,2017
62c021e15ac6166d04f298bf,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,79000,cerato,1360000000,2,2017
62c020375ac6166d04f275fe,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,68000,cerato,1370000000,2,2017
62c0210a5ac6166d04f28814,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,55000,elantra,1370000000,2,2017
62c022315ac6166d04f29e41,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,80000,elantra,1375000000,2,2017
62c020a35ac6166d04f27f3f,قهوه ای,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,57000,cerato,1390000000,2,2017
62c0218e5ac6166d04f291fa,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,72000,cerato,1390000000,2,2017
62c020a35ac6166d04f27f3b,سفید صدفی,یک لکه رنگ,crossover,mitsubishi,4 سیلندر ,8.4,بنزینی,60000,asx,1400000000,2,2017
62c020935ac6166d04f27db3,سفید,بدون رنگ,crossover,mg,4 سیلندر توربوشارژ ,8.3,بنزینی,18000,gs,1400000000,2,2017
62c0202f5ac6166d04f27549,مشکی,یک لکه رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,14000,elantra,1410000000,2,2017
62c020325ac6166d04f2758e,سفید,بدون رنگ,crossover,mitsubishi,4 سیلندر ,8.4,بنزینی,90000,asx,1450000000,2,2017
62c0204d5ac6166d04f277ad,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,55000,elantra,1450000000,2,2017
62c022995ac6166d04f2a525,خاکستری,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,60000,elantra,1450000000,2,2017
62c022ad5ac6166d04f2a69a,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,60000,elantra,1450000000,2,2017
62c0209c5ac6166d04f27ea5,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,89000,elantra,1450000000,2,2017
62c020565ac6166d04f27886,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,100000,elantra,1450000000,2,2017
62c020735ac6166d04f27aef,سفید,بدون رنگ,crossover,mg,4 سیلندر توربوشارژ ,8.3,بنزینی,12000,gs,1500000000,2,2017
62c021e15ac6166d04f298bc,مشکی,بدون رنگ,crossover,mg,4 سیلندر توربوشارژ ,8.3,بنزینی,28000,gs,1500000000,2,2017
62c021dc5ac6166d04f29864,مشکی,بدون رنگ,crossover,mg,4 سیلندر توربوشارژ ,8.3,بنزینی,51000,gs,1500000000,2,2017
62c020d75ac6166d04f283e2,سفید صدفی,دو لکه رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,51000,sonatahybrid,1590000000,2,2017
62c020255ac6166d04f274ac,سفید,دو لکه رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,53000,sonatahybrid,1599000000,2,2017
62c020325ac6166d04f27585,خاکستری,تصادفی,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,65000,sonatahybrid,1620000000,2,2017
62c020cd5ac6166d04f282e3,سفید صدفی,یک لکه رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,105000,sonatahybrid,1620000000,2,2017
62c021515ac6166d04f28d52,سفید صدفی,چند لکه رنگ,crossover,hyundai,4 سیلندر ,8.3,بنزینی,80000,tucsonix35,1620000000,2,2017
62c020a95ac6166d04f27fd2,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,110000,sonatahybrid,1700000000,2,2017
62c0204d5ac6166d04f277ac,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,120000,sonatahybrid,1700000000,2,2017
62c020ea5ac6166d04f28580,سفید صدفی,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,86000,sonatahybrid,1710000000,2,2017
62c0235c5ac6166d04f2b4b0,سفید,بدون رنگ,crossover,hyundai,4 سیلندر ,8.3,بنزینی,80000,tucsonix35,1710000000,2,2017
62c020855ac6166d04f27c99,مشکی,گلگیر رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,49000,sonatahybrid,1728000000,2,2017
62c0203a5ac6166d04f27650,خاکستری,صافکاری بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,45000,sonatahybrid,1730000000,2,2017
62c021b15ac6166d04f294df,سفید صدفی,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,33000,sonatahybrid,1750000000,2,2017
62c0220e5ac6166d04f29bd0,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,54200,sonatahybrid,1750000000,2,2017
62c021bc5ac6166d04f295a3,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,58000,sonatahybrid,1750000000,2,2017
62c0238e5ac6166d04f2b8a2,سفید,بدون رنگ,crossover,hyundai,4 سیلندر ,8.3,بنزینی,65000,tucsonix35,1750000000,2,2017
62c021105ac6166d04f2885d,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,103000,sonatahybrid,1775000000,2,2017
62c020d55ac6166d04f28390,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,70000,sonatahybrid,1780000000,2,2017
62c020a95ac6166d04f27fd3,سفید صدفی,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,100000,sonatahybrid,1780000000,2,2017
62c0208f5ac6166d04f27d61,خاکستری,بدون رنگ,crossover,hyundai,4 سیلندر ,8.3,بنزینی,96000,tucsonix35,1780000000,2,2017
62c020465ac6166d04f27728,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,100000,sonatahybrid,1795000000,2,2017
62c022295ac6166d04f29dbc,مشکی,بدون رنگ,crossover,hyundai,4 سیلندر ,8.3,بنزینی,42000,tucsonix35,1800000000,2,2017
